Mod:Item:MetaData, Localized Name
blue_skies:cherry_ladder, 櫻桃木梯子
blue_skies:bluebright_fence, 藍光木柵欄
blue_skies:starlit_fence, 星光木柵欄
blue_skies:frostbright_fence, 白霜木柵欄
blue_skies:lunar_fence, 紫月木柵欄
blue_skies:dusk_fence, 黃昏木柵欄
blue_skies:maple_fence, 楓樹柵欄
blue_skies:cherry_fence, 櫻花木柵欄
blue_skies:bluebright_fence_gate, 藍光木柵欄門
blue_skies:starlit_fence_gate, 星光木柵欄門
blue_skies:frostbright_fence_gate, 白霜木柵欄門
blue_skies:lunar_fence_gate, 紫月木柵欄門
blue_skies:dusk_fence_gate, 黃昏木柵欄門
blue_skies:maple_fence_gate, 楓樹柵欄門
blue_skies:cherry_fence_gate, 櫻花木柵欄門
blue_skies:bluebright_trapdoor, 藍光木地板門
blue_skies:starlit_trapdoor, 星光木地板門
blue_skies:frostbright_trapdoor, 白霜木地板門
blue_skies:lunar_trapdoor, 紫月木地板門
blue_skies:dusk_trapdoor, 黃昏木地板門
blue_skies:maple_trapdoor, 楓樹地板門
blue_skies:cherry_trapdoor, 櫻桃木地板門
blue_skies:moonstone_pressure_plate, 月石壓力板
blue_skies:turquoise_stone_pressure_plate, 綠松石壓力板
blue_skies:lunar_stone_pressure_plate, 紫月石壓力板
blue_skies:bluebright_pressure_plate, 藍光木壓力板
blue_skies:starlit_pressure_plate, 星光木壓力板
blue_skies:frostbright_pressure_plate, 白霜木壓力板
blue_skies:lunar_pressure_plate, 紫月木壓力板
blue_skies:dusk_pressure_plate, 黃昏木壓力板
blue_skies:maple_pressure_plate, 楓樹壓力板
blue_skies:cherry_pressure_plate, 櫻桃木壓力板
blue_skies:turquoise_stone_button, 綠松石按鈕
blue_skies:lunar_stone_button, 紫月石按鈕
blue_skies:bluebright_button, 藍光木按鈕
blue_skies:starlit_button, 星光木按鈕
blue_skies:frostbright_button, 白霜木按鈕
blue_skies:lunar_button, 紫月木按鈕
blue_skies:dusk_button, 黃昏木按鈕
blue_skies:maple_button, 楓樹按鈕
blue_skies:cherry_button, 櫻桃木按鈕
blue_skies:turquoise_lever, 綠松石控制桿
blue_skies:lunar_lever, 紫月石控制桿
blue_skies:keystone:0, §5浸毒鑰匙孔方塊
blue_skies:keystone:1, §7白銀鑰匙孔方塊
blue_skies:keystone:2, §2自然鑰匙孔方塊
blue_skies:keystone:3, §c生命鑰匙孔方塊
blue_skies:keystone:4, §9棲水鑰匙孔方塊
blue_skies:dungeon_block:0, §5浸毒石頭
blue_skies:dungeon_block:1, §5發光的浸毒石頭
blue_skies:dungeon_block:2, §7白銀石頭
blue_skies:dungeon_block:3, §7發光的白銀石頭
blue_skies:dungeon_block:4, §2自然石頭
blue_skies:dungeon_block:5, §2發光的自然石頭
blue_skies:dungeon_block:6, §c生命石頭
blue_skies:dungeon_block:7, §c發光的生命石頭
blue_skies:dungeon_block:8, §9棲水石頭
blue_skies:dungeon_block:9, §9發光的棲水石頭
blue_skies:protection_broadstone, 防護石
blue_skies:poison_slab, §5浸毒半磚
blue_skies:glowing_poison_slab, §5發光的浸毒半磚
blue_skies:silver_slab, §7白銀半磚
blue_skies:glowing_silver_slab, §7發光的白銀半磚
blue_skies:nature_slab, §2自然半磚
blue_skies:glowing_nature_slab, §2發光的自然半磚
blue_skies:life_slab, §c生命半磚
blue_skies:glowing_life_slab, §c發光的生命半磚
blue_skies:aquatic_slab, §9棲水半磚
blue_skies:glowing_aquatic_slab, §9發光的棲水半磚
blue_skies:poison_stairs, §5浸毒階梯
blue_skies:glowing_poison_stairs, §5發光的浸毒階梯
blue_skies:silver_stairs, §7白銀階梯
blue_skies:glowing_silver_stairs, §7發光的白銀階梯
blue_skies:nature_stairs, §2自然階梯
blue_skies:glowing_nature_stairs, §2發光的自然階梯
blue_skies:life_stairs, §c生命階梯
blue_skies:glowing_life_stairs, §c發光的生命階梯
blue_skies:aquatic_stairs, §9棲水階梯
blue_skies:glowing_aquatic_stairs, §9發光的棲水階梯
blue_skies:bluebright_slab, 藍光木半磚
blue_skies:starlit_slab, 星光木半磚
blue_skies:frostbright_slab, 白霜木半磚
blue_skies:lunar_slab, 藍光木半磚
blue_skies:dusk_slab, 黃昏木半磚
blue_skies:maple_slab, 楓樹半磚
blue_skies:cherry_slab, 櫻桃木半磚
blue_skies:turquoise_cobblestone_slab, 綠松鵝卵石半磚
blue_skies:mossy_turquoise_cobblestone_slab, 綠松青苔鵝卵石半磚
blue_skies:turquoise_stonebrick_slab, 綠松石磚半磚
blue_skies:mossy_turquoise_stonebrick_slab, 綠松青苔鵝卵石磚半磚
blue_skies:cracked_turquoise_stonebrick_slab, 綠松裂石磚半磚
blue_skies:lunar_cobblestone_slab, 紫月鵝卵石半磚
blue_skies:mossy_lunar_cobblestone_slab, 紫月青苔鵝卵石半磚
blue_skies:lunar_stonebrick_slab, 紫月石磚半磚
blue_skies:mossy_lunar_stonebrick_slab, 紫月青苔鵝卵石磚半磚
blue_skies:cracked_lunar_stonebrick_slab, 紫月裂石磚半磚
blue_skies:midnight_sandstone_slab, 夜冥砂岩半磚
blue_skies:crystal_sandstone_slab, 水晶砂岩半磚
blue_skies:turquoise_cobblestone_wall, 綠松原石牆
blue_skies:mossy_turquoise_cobblestone_wall, 綠松青苔鵝卵石牆
blue_skies:turquoise_stonebrick_wall, 綠松石磚牆
blue_skies:mossy_turquoise_stonebrick_wall, 綠松青苔鵝卵石磚牆
blue_skies:cracked_turquoise_stonebrick_wall, 綠松裂石磚牆
blue_skies:lunar_cobblestone_wall, 紫月原石牆
blue_skies:mossy_lunar_cobblestone_wall, 紫月青苔鵝卵石牆
blue_skies:lunar_stonebrick_wall, 紫月石磚牆
blue_skies:mossy_lunar_stonebrick_wall, 紫月青苔鵝卵石磚牆
blue_skies:cracked_lunar_stonebrick_wall, 紫月裂石磚牆
blue_skies:poison_wall, §5浸毒牆
blue_skies:glowing_poison_wall, §5發光的浸毒牆
blue_skies:silver_wall, §7白銀牆
blue_skies:glowing_silver_wall, §7發光的白銀牆
blue_skies:nature_wall, §2自然牆
blue_skies:glowing_nature_wall, §2發光的自然牆
blue_skies:life_wall, §c生命牆
blue_skies:glowing_life_wall, §c發光的生命牆
blue_skies:aquatic_wall, §9棲水牆
blue_skies:glowing_aquatic_wall, §9發光的棲水牆
blue_skies:bluebright_stairs, 藍光木階梯
blue_skies:starlit_stairs, 星光木階梯
blue_skies:frostbright_stairs, 白霜木階梯
blue_skies:lunar_stairs, 紫月木階梯
blue_skies:dusk_stairs, 黃昏木階梯
blue_skies:maple_stairs, 楓樹階梯
blue_skies:cherry_stairs, 櫻花木階梯
blue_skies:turquoise_stonebrick_stairs, 綠松石磚階梯
blue_skies:mossy_turquoise_stonebrick_stairs, 綠松青苔鵝卵石磚階梯
blue_skies:cracked_turquoise_stonebrick_stairs, 綠松裂石磚階梯
blue_skies:turquoise_cobblestone_stairs, 綠松原石階梯
blue_skies:mossy_turquoise_cobblestone_stairs, 綠松青苔鵝卵石階梯
blue_skies:lunar_stonebrick_stairs, 紫月石磚階梯
blue_skies:mossy_lunar_stonebrick_stairs, 紫月青苔鵝卵石磚階梯
blue_skies:cracked_lunar_stonebrick_stairs, 紫月裂石磚階梯
blue_skies:lunar_cobblestone_stairs, 紫月原石階梯
blue_skies:mossy_lunar_cobblestone_stairs, 紫月青苔鵝卵石階梯
blue_skies:midnight_sandstone_stairs, 夜冥砂岩階梯
blue_skies:crystal_sandstone_stairs, 水晶砂岩階梯
blue_skies:cherry, 櫻桃
blue_skies:cabbage, 捲心菜
blue_skies:green_bean, 四季豆
blue_skies:peanut, 花生
blue_skies:cryo_root, 凍根
blue_skies:tomato, 番茄
blue_skies:corn, 玉米
blue_skies:nectarine, 油桃
blue_skies:raspberry, 覆盆子
blue_skies:pink_raspberry, 粉紅色覆盆子
blue_skies:black_raspberry, 黑色覆盆子
blue_skies:raw_azulfo_beef, 生阿祖福肉
blue_skies:azulfo_steak, 燻製阿祖福肉
blue_skies:raw_venison, 生鹿肉
blue_skies:venison_steak, 鹿肉排
blue_skies:zeal_lighter, 熱烈點火器
blue_skies:dungeon_key, 地牢鑰匙
blue_skies:bluebright_stick, 藍光木棒
blue_skies:lunar_stick, 紫月木棒
blue_skies:cherry_stick, 櫻桃木棒
blue_skies:diopside_gem, 透輝石
blue_skies:pyrope_gem, 榴石
blue_skies:turquoise_gem, 綠松石
blue_skies:charoite, 紫龍晶
blue_skies:moonstone_shard, 月石碎片
blue_skies:azulfo_horn, 阿祖福的角
blue_skies:fox_fur, 狐狸皮
blue_skies:falsite_ingot, 偽匿錠
blue_skies:ventium_ingot, 風騰錠
blue_skies:horizonite_ingot, 炎鐵錠
blue_skies:arcs:0, §7黃昏刻印
blue_skies:arcs:1, §5浸毒刻印
blue_skies:arcs:2, §c獄火刻印
blue_skies:arcs:3, §2狂野刻印
blue_skies:arcs:4, §9棲水刻印
blue_skies:arcs:5, §e符文刻印
blue_skies:arcs:6, §3輕飄刻印
blue_skies:blue_lore, 藍天寶典
blue_skies:lost_page, 遺失的頁面
blue_skies:ventium_shears, 風騰剪刀
blue_skies:ventium_bucket:0, 風騰桶
blue_skies:ventium_bucket:1, 風騰水桶
blue_skies:ventium_bucket:2, 風騰岩漿桶
blue_skies:ventium_bucket:3, 風騰牛奶桶
blue_skies:infused_arc_sword, 刻印鑲嵌之劍
blue_skies:different_sword, 奇異雙刃之劍
blue_skies:cherry_wood_axe, 櫻桃木斧
blue_skies:cherry_wood_pickaxe, 櫻桃木鎬
blue_skies:cherry_wood_shovel, 櫻桃木鏟
blue_skies:cherry_wood_sword, 櫻桃木劍
blue_skies:cherry_wood_hoe, 櫻桃木鋤
blue_skies:lunar_wood_axe, 紫月木斧
blue_skies:lunar_wood_pickaxe, 紫月木鎬
blue_skies:lunar_wood_shovel, 紫月木鏟
blue_skies:lunar_wood_sword, 紫月木劍
blue_skies:lunar_wood_hoe, 紫月木鋤
blue_skies:bluebright_wood_axe, 藍光木斧
blue_skies:bluebright_wood_pickaxe, 藍光木鎬
blue_skies:bluebright_wood_shovel, 藍光木鏟
blue_skies:bluebright_wood_sword, 藍光木劍
blue_skies:bluebright_wood_hoe, 藍光木鋤
blue_skies:lunar_stone_axe, 紫月石斧
blue_skies:lunar_stone_pickaxe, 紫月石鎬
blue_skies:lunar_stone_shovel, 紫月石鏟
blue_skies:lunar_stone_sword, 紫月石劍
blue_skies:lunar_stone_hoe, 紫月石鋤
blue_skies:turquoise_stone_axe, 綠松石斧
blue_skies:turquoise_stone_pickaxe, 綠松石鎬
blue_skies:turquoise_stone_shovel, 綠松石鏟
blue_skies:turquoise_stone_sword, 綠松石劍
blue_skies:turquoise_stone_hoe, 綠松石鋤
blue_skies:everbright_turquoise_axe, 綠松石斧
blue_skies:everbright_turquoise_pickaxe, 綠松石鎬
blue_skies:everbright_turquoise_shovel, 綠松石鏟
blue_skies:everbright_turquoise_sword, 綠松石劍
blue_skies:everbright_turquoise_hoe, 綠松石斧
blue_skies:everbright_pyrope_axe, 榴石斧
blue_skies:everbright_pyrope_pickaxe, 榴石鎬
blue_skies:everbright_pyrope_shovel, 榴石鏟
blue_skies:everbright_pyrope_sword, 榴石劍
blue_skies:everbright_pyrope_hoe, 榴石鋤
blue_skies:everbright_charoite_axe, 紫龍晶斧
blue_skies:everbright_charoite_pickaxe, 紫龍晶鎬
blue_skies:everbright_charoite_shovel, 紫龍晶鏟
blue_skies:everbright_charoite_sword, 紫龍晶劍
blue_skies:everbright_charoite_hoe, 紫龍晶鋤
blue_skies:everbright_diopside_axe, 透輝石斧
blue_skies:everbright_diopside_pickaxe, 透輝石鎬
blue_skies:everbright_diopside_shovel, 透輝石鏟
blue_skies:everbright_diopside_sword, 透輝石劍
blue_skies:everbright_diopside_hoe, 透輝石鋤
blue_skies:everdawn_turquoise_axe, 綠松石斧
blue_skies:everdawn_turquoise_pickaxe, 綠松石鎬
blue_skies:everdawn_turquoise_shovel, 綠松石鏟
blue_skies:everdawn_turquoise_sword, 綠松石劍
blue_skies:everdawn_turquoise_hoe, 綠松石鋤
blue_skies:everdawn_pyrope_axe, 榴石斧
blue_skies:everdawn_pyrope_pickaxe, 榴石鎬
blue_skies:everdawn_pyrope_shovel, 榴石鏟
blue_skies:everdawn_pyrope_sword, 榴石劍
blue_skies:everdawn_pyrope_hoe, 榴石鋤
blue_skies:everdawn_charoite_axe, 紫龍晶斧
blue_skies:everdawn_charoite_pickaxe, 紫龍晶鎬
blue_skies:everdawn_charoite_shovel, 紫龍晶鏟
blue_skies:everdawn_charoite_sword, 紫龍晶劍
blue_skies:everdawn_charoite_hoe, 紫龍晶鋤
blue_skies:everdawn_diopside_axe, 透輝石斧
blue_skies:everdawn_diopside_pickaxe, 透輝石鎬
blue_skies:everdawn_diopside_shovel, 透輝石鏟
blue_skies:everdawn_diopside_sword, 透輝石劍
blue_skies:everdawn_diopside_hoe, 透輝石鋤
blue_skies:horizonite_axe, 炎鐵斧
blue_skies:horizonite_pickaxe, 炎鐵鎬
blue_skies:horizonite_shovel, 炎鐵鏟
blue_skies:horizonite_sword, 炎鐵劍
blue_skies:horizonite_hoe, 炎鐵鋤
blue_skies:mudkipz_sword, 穆德開普劍
blue_skies:pyrope_helmet, 榴石頭盔
blue_skies:pyrope_chestplate, 榴石胸甲
blue_skies:pyrope_leggings, 榴石護腿
blue_skies:pyrope_boots, 榴石靴子
blue_skies:turquoise_helmet, 綠松石頭盔
blue_skies:turquoise_chestplate, 綠松石胸甲
blue_skies:turquoise_leggings, 綠松石護腿
blue_skies:turquoise_boots, 綠松石靴子
blue_skies:diopside_helmet, 透輝石頭盔
blue_skies:diopside_chestplate, 透輝石胸甲
blue_skies:diopside_leggings, 透輝石護腿
blue_skies:diopside_boots, 透輝石靴子
blue_skies:charoite_helmet, 紫龍晶頭盔
blue_skies:charoite_chestplate, 紫龍晶胸甲
blue_skies:charoite_leggings, 紫龍晶護腿
blue_skies:charoite_boots, 紫龍晶靴子
blue_skies:horizonite_helmet, 炎鐵製頭盔
blue_skies:horizonite_chestplate, 炎鐵製胸甲
blue_skies:horizonite_leggings, 炎鐵製護腿
blue_skies:horizonite_boots, 炎鐵製靴子
blue_skies:shadow_helmet, 暗影頭盔
blue_skies:shadow_chestplate, 暗影胸甲
blue_skies:shadow_leggings, 暗影護腿
blue_skies:shadow_boots, 暗影靴子
blue_skies:welcome_to_the_sky, 藍天音樂唱片
blue_skies:calm_waters, 藍天音樂唱片
blue_skies:voyage, 藍天音樂唱片
blue_skies:devine, 藍天音樂唱片
blue_skies:soul, 藍天音樂唱片
blue_skies:neon, 藍天音樂唱片
blue_skies:cabbage_seeds, 捲心菜種子
blue_skies:green_bean_seeds, 四季豆種子
blue_skies:tomato_seeds, 番茄種子
blue_skies:corn_seeds, 玉米種子
blue_skies:multi_portal_item, item.multi_portal_item.name
blue_skies:mob_attacker, 生物攻擊者
contenttweaker:astral_ingot, 天體錠
contenttweaker:chaotic_material, item.contenttweaker.chaotic_material.name
refinedstorage:controller:0, 控制器
refinedstorage:controller:0, 控制器
refinedstorage:controller:1, 創造模式控制器
refinedstorage:grid:0, 終端
refinedstorage:grid:1, 合成終端
refinedstorage:grid:2, 樣板終端
refinedstorage:grid:3, 流體終端
refinedstorage:portable_grid:0, 攜帶式終端
refinedstorage:portable_grid:0, 攜帶式終端
refinedstorage:portable_grid:1, 創造模式攜帶式終端
refinedstorage:crafting_monitor, 合成監控處理器
refinedstorage:storage_monitor, 儲存監控器
refinedstorage:security_manager, 權限管理器
refinedstorage:crafter, 裝配室
refinedstorage:disk_drive, 磁碟驅動器
refinedstorage:storage:0, 1k 儲存方塊
refinedstorage:storage:1, 4k 儲存方塊
refinedstorage:storage:2, 16k 儲存方塊
refinedstorage:storage:3, 64k 儲存方塊
refinedstorage:storage:4, 創造模式儲存方塊
refinedstorage:fluid_storage:0, 64k 流體儲存方塊
refinedstorage:fluid_storage:1, 256k 流體儲存方塊
refinedstorage:fluid_storage:2, 1024k 流體儲存方塊
refinedstorage:fluid_storage:3, 4096k 流體儲存方塊
refinedstorage:fluid_storage:4, 創造模式流體儲存方塊
refinedstorage:cable, 線纜
refinedstorage:importer, 輸入匯流排
refinedstorage:exporter, 輸出匯流排
refinedstorage:external_storage, 外部儲存匯流排
refinedstorage:constructor, 成型面板
refinedstorage:destructor, 破壞面板
refinedstorage:reader, 讀取器
refinedstorage:writer, 寫入器
refinedstorage:detector, 標準發射器
refinedstorage:relay, 繼電器
refinedstorage:interface, 物品傳輸介面
refinedstorage:fluid_interface, 流體介面
refinedstorage:wireless_transmitter, 無線存取點
refinedstorage:machine_casing, 機器外殼
refinedstorage:quartz_enriched_iron_block, 富石英鐵塊
refinedstorage:network_transmitter, 網路變送器
refinedstorage:network_receiver, 網路接收器
refinedstorage:disk_manipulator, 磁碟操縱器
refinedstorage:crafter_manager, 裝配室管理終端
refinedstorage:quartz_enriched_iron, 富石英鐵
refinedstorage:processor_binding, 處理器連接劑
refinedstorage:cutting_tool, 切割工具
refinedstorage:storage_disk:0, 1k 儲存磁碟
refinedstorage:storage_disk:1, 4k 儲存磁碟
refinedstorage:storage_disk:2, 16k 儲存磁碟
refinedstorage:storage_disk:3, 64k 儲存磁碟
refinedstorage:storage_disk:4, 創造模式儲存磁碟
refinedstorage:fluid_storage_disk:0, 64k 流體儲存磁碟
refinedstorage:fluid_storage_disk:1, 256k 流體儲存磁碟
refinedstorage:fluid_storage_disk:2, 1024k 流體儲存磁碟
refinedstorage:fluid_storage_disk:3, 4096k 流體儲存磁碟
refinedstorage:fluid_storage_disk:4, 創造模式流體儲存磁碟
refinedstorage:storage_housing, 磁碟外殼
refinedstorage:pattern, 樣板
refinedstorage:storage_part:0, 1k 儲存元件
refinedstorage:storage_part:1, 4k 儲存元件
refinedstorage:storage_part:2, 16k 儲存元件
refinedstorage:storage_part:3, 64k 儲存元件
refinedstorage:fluid_storage_part:0, 64k 流體儲存元件
refinedstorage:fluid_storage_part:1, 256k 流體儲存元件
refinedstorage:fluid_storage_part:2, 1024k 流體儲存元件
refinedstorage:fluid_storage_part:3, 4096k 流體儲存元件
refinedstorage:wireless_grid:0, 無線終端
refinedstorage:wireless_grid:0, 無線終端
refinedstorage:wireless_grid:1, 創造模式無線終端
refinedstorage:wireless_fluid_grid:0, 無線流體終端
refinedstorage:wireless_fluid_grid:0, 無線流體終端
refinedstorage:wireless_fluid_grid:1, 創造模式無線流體終端
refinedstorage:wireless_crafting_monitor:0, 無線合成監控處理器
refinedstorage:wireless_crafting_monitor:0, 無線合成監控處理器
refinedstorage:wireless_crafting_monitor:1, 創造模式無線合成監控器
refinedstorage:processor:0, 原始基礎處理器
refinedstorage:processor:1, 原始進階處理器
refinedstorage:processor:2, 原始高級處理器
refinedstorage:processor:3, 基礎處理器
refinedstorage:processor:4, 進階處理器
refinedstorage:processor:5, 高級處理器
refinedstorage:core:0, 成型核心
refinedstorage:core:1, 破壞核心
refinedstorage:silicon, 矽
refinedstorage:upgrade:0, 空白升級
refinedstorage:upgrade:1, 範圍升級
refinedstorage:upgrade:2, 速度升級
refinedstorage:upgrade:3, 合成升級
refinedstorage:upgrade:4, 堆疊升級
refinedstorage:upgrade:6, 絲綢之觸升級
refinedstorage:upgrade:7, 幸運升級
refinedstorage:upgrade:8, 幸運升級
refinedstorage:upgrade:9, 幸運升級
refinedstorage:filter, 終端過濾
refinedstorage:network_card, 網卡
refinedstorage:security_card, 權限卡
refinedstorage:cover, 覆蓋板
refinedstorage:hollow_cover, 空心覆蓋板
refinedstorage:wrench, 扳手
tconevo:material:0, 聚合矩陣
tconevo:material:1, 粉紅色史萊姆晶體
tconevo:material:2, 啟封之板
tconevo:metal:0, 飛龍金屬錠
tconevo:metal:1, 飛龍金屬粉
tconevo:metal:2, 飛龍金屬粒
tconevo:metal:3, 飛龍金屬板
tconevo:metal:4, 飛龍金屬齒輪
tconevo:metal:5, 神龍金屬錠
tconevo:metal:6, 神龍金屬粉
tconevo:metal:7, 神龍金屬粒
tconevo:metal:8, 神龍金屬板
tconevo:metal:9, 神龍金屬齒輪
tconevo:metal:10, 混沌金屬錠
tconevo:metal:11, 混沌金屬粉
tconevo:metal:12, 混沌金屬粒
tconevo:metal:13, 混沌金屬板
tconevo:metal:14, 混沌金屬齒輪
tconevo:metal:20, 元金錠
tconevo:metal:21, 元金粉
tconevo:metal:22, 元金粒
tconevo:metal:23, 元金板
tconevo:metal:24, 元金齒輪
tconevo:metal:25, 束縛錠
tconevo:metal:26, 束縛金屬粉
tconevo:metal:27, 束縛粒
tconevo:metal:28, 束縛板
